,recall,precision,pf,wins
decidr.csv,0.835,0.375,0.805,1
doomlegacy.csv,0.81,0.375,0.585,6
elmo.csv,0.63,0.42,0.515,7
geochat.csv,0.16,0.30500000000000005,0.225,3
gpac.csv,0.535,0.36,0.55,2
illumination.csv,0.18,0.155,0.09,4
ktc.csv,0.44,0.6,0.25,16
neoengine.csv,0.71,0.5,0.475,10
nicepress.csv,0.74,0.425,0.54,9
omseek.csv,0.18,0.67,0.045,17
open-ms.csv,0.44999999999999996,0.44,0.26,13
pi-qmc.csv,0.715,0.39,0.5800000000000001,5
rosegarden.csv,0.655,0.45999999999999996,0.405,12
smarttag.csv,0.65,0.5,0.44,11
sylpheed-claws.csv,0.95,0.37,0.96,0
tango-cs.csv,0.605,0.475,0.355,15
xemeiah.csv,0.625,0.425,0.33,14
zscreen.csv,0.67,0.44499999999999995,0.5349999999999999,8
