,recall,precision,pf,wins
acdk.csv,0.47,0.65,0.19,16
amygdala.csv,0.31,0.5,0.28,9
awemud.csv,0.69,0.51,0.4,13
bullet.csv,0.42,0.48,0.34,7
customwars.csv,0.42,0.61,0.23,15
dvd-create.csv,0.68,0.49,0.51,8
gbif-indexingtoolkit.csv,0.18,0.27,0.09,3
go.csv,0.64,0.49,0.4,10
growl-for-windows.csv,0.25,0.58,0.11,14
kwave.csv,0.82,0.42,0.8,1
libarchive.csv,0.84,0.46,0.6,5
linux-ntfs.csv,0.59,0.54,0.54,6
lsb.csv,0.65,0.52,0.43,11
mpgravity.csv,0.92,0.48,0.83,4
qcad2.csv,0.49,0.5,0.29,12
qtwin.csv,0.08,0.29,0.07,2
roller.csv,0.86,0.42,0.89,0
