,0,1,2,3,4,5
rectracker.csv,1.0,1.0,1.0,1.0,0.0,1.0
dynalloy.csv,0.44,0.0,0.44,0.0,0.44,0.0
mpqc.csv,0.75,0.0,0.92,0.0,0.5,0.0
thout.csv,0.31,0.15,0.54,0.15,0.46,0.15
sabbu.csv,0.17,0.17,0.17,0.17,0.67,0.17
unladen-swallow.csv,0.44,0.0,0.69,0.0,0.93,0.0
powerfolder-.csv,0.4,0.0,0.6,0.0,0.4,0.0
barracudamvc.csv,0.67,1.0,0.67,1.0,0.0,1.0
nutz.csv,1.0,0.16,0.42,0.16,0.42,0.16
apolloplayer.csv,0.86,0.29,0.14,0.29,0.14,0.29
vxl.csv,0.57,0.0,1.0,0.0,1.0,0.0
fbmanager.csv,0.33,0.33,0.0,0.33,0.0,0.33
olsrd.csv,0.0,0.75,0.0,0.75,0.25,0.75
jajuk.csv,0.13,0.2,0.6,0.2,0.6,0.2
sqlpower-library.csv,1.0,0.0,1.0,0.0,0.0,0.0
heekscad.csv,0.0,0.57,0.0,0.57,1.0,0.57
zorannt.csv,0.64,0.21,0.36,0.21,0.36,0.21
emftriple.csv,0.53,0.0,0.33,0.0,0.6,0.0
gamestone.csv,0.0,0.2,0.4,0.2,0.2,0.2
jicarilla.csv,0.6,0.0,0.2,0.0,0.2,0.0
sevenupdate.csv,1.0,0.0,0.0,0.0,0.0,0.0
nuttx.csv,0.0,1.0,0.0,1.0,0.0,1.0
psrchive.csv,0.88,0.12,0.5,0.12,0.75,0.12
jvcl.csv,0.93,0.0,0.57,0.0,0.29,0.0
kdenlive.csv,0.0,0.33,0.0,0.33,0.33,0.33
hatari.csv,0.75,0.5,0.75,0.5,1.0,0.5
maidsafe-dht.csv,0.0,0.2,0.0,0.2,0.2,0.2
opde.csv,0.5,0.17,0.0,0.17,0.0,0.17
brlcad.csv,0.75,0.0,0.98,0.0,0.98,0.0
opentibia.csv,0.5,0.0,0.5,0.0,0.0,0.0
plee-the-bear.csv,0.12,0.0,0.5,0.0,0.5,0.0
xcsoar.csv,0.67,0.17,0.33,0.17,0.33,0.17
vapor.csv,0.33,0.0,0.67,0.0,0.83,0.0
reaper-ecad.csv,1.0,0.0,0.31,0.0,0.44,0.0
jmri.csv,0.38,0.38,0.5,0.38,0.5,0.38
igarden.csv,0.57,0.0,0.71,0.0,0.71,0.0
mb-unit.csv,0.83,1.0,0.5,1.0,0.42,1.0
jlinalg.csv,0.0,0.5,0.0,0.5,0.0,0.5
megasquirtavr.csv,0.3,0.2,0.4,0.2,,
psycle.csv,0.33,0.67,0.33,0.67,0.33,0.67
beast-mcmc.csv,0.5,0.12,0.75,0.12,0.31,0.12
ikvm.csv,1.0,0.0,0.25,0.0,0.25,0.0
bscwweasel.csv,0.53,0.07,0.47,0.07,0.6,0.07
zscreen.csv,0.33,1.0,1.0,1.0,1.0,1.0
sarasvati.csv,0.33,0.07,0.4,0.07,0.2,0.07
flylegacy.csv,0.2,1.0,0.0,1.0,0.0,1.0
nullc.csv,0.0,1.0,0.0,1.0,0.0,1.0
dvt.csv,0.3,0.0,0.4,0.0,0.6,0.0
retromenu.csv,1.0,0.8,0.4,0.8,0.8,0.8
jatlas.csv,0.33,0.0,0.83,0.0,0.33,0.0
liferea.csv,1.0,0.0,1.0,0.0,1.0,0.0
array4j.csv,0.8,0.0,0.8,0.0,0.6,0.0
go.csv,0.0,0.0,0.0,0.0,0.0,0.0
zealos.csv,0.67,0.33,0.33,0.33,0.33,0.33
ns-3.csv,0.75,0.88,0.38,0.88,0.5,0.88
nug.csv,0.8,0.8,0.6,0.8,0.6,0.8
critterding.csv,0.83,0.5,1.0,0.5,1.0,0.5
optalgtoolkit.csv,0.67,0.67,0.67,0.67,0.0,0.67
kwave.csv,0.2,0.2,0.2,0.2,0.0,0.2
superwaba.csv,0.5,0.0,0.3,0.0,0.3,0.0
ltp.csv,0.47,1.0,1.0,1.0,1.0,1.0
pdfedit.csv,0.5,0.17,0.5,0.17,0.33,0.17
blogentis.csv,0.89,0.33,0.67,0.33,0.78,0.33
mclient-mume.csv,0.5,0.5,0.5,0.5,0.5,0.5
firebird.csv,0.75,0.38,0.19,0.38,0.31,0.38
