,recall,precision,pf,wins
atlc.csv,0.74,0.41,0.6,7
boost-sandbox.csv,0.52,0.43,0.61,2
dspace-gsoc.csv,0.62,0.42,0.45,10
enlightenment.csv,1.0,0.43,1.0,1
fceugc.csv,0.5,0.52,0.35,13
gnukeda.csv,0.64,0.41,0.59,6
jaolt.csv,0.64,0.52,0.27,18
knowledge.csv,0.82,0.43,0.66,8
kowari.csv,0.57,0.38,0.55,3
lufa-lib.csv,0.51,0.39,0.49,5
maidsafe-dht.csv,0.66,0.42,0.24,17
pixel-commandos.csv,0.16,0.57,0.1,15
playerstage.csv,0.69,0.5,0.54,11
proftp.csv,0.14,0.47,0.12,12
tcvp.csv,0.0,0.0,0.03,0
theresa.csv,0.44,0.53,0.27,14
uwom.csv,0.54,0.53,0.3,16
xapian.csv,0.75,0.46,0.73,4
yaprm.csv,0.42,0.31,0.22,9
