,recall,precision,pf,wins
applet2app.csv,0.685,0.605,0.38,10
autowikibrowser.csv,0.6699999999999999,0.66,0.44,12
cities3d.csv,0.345,0.5549999999999999,0.2,6
kmatplot.csv,0.435,0.525,0.27,4
libarchive.csv,0.835,0.5800000000000001,0.5900000000000001,7
lphant.csv,0.65,0.63,0.39,11
mob-sen-plat.csv,0.805,0.5449999999999999,0.565,5
mscore.csv,0.87,0.505,0.6799999999999999,1
pidgin.csv,0.535,0.495,0.345,2
quickfast.csv,0.85,0.43,0.795,0
raygina.csv,0.46499999999999997,0.5800000000000001,0.24,9
riff-evolve.csv,0.595,0.675,0.295,13
upp-mirror.csv,0.36,0.525,0.22,3
wishmaster.csv,0.395,0.605,0.25,8
