,recall,precision,pf,wins
bwapi.csv,0.91,0.37,0.94,3
co-ode-owl-plugins.csv,0.72,0.49,0.61,12
exl.csv,0.71,0.35,0.53,7
firebreath.csv,0.62,0.42,0.36,14
irplus.csv,0.47,0.4,0.36,9
jasperreports.csv,0.49,0.3,0.6,1
javaprofiler.csv,0.8,0.4,0.54,13
konversation.csv,0.5,0.44,0.27,16
lazarus-ccr.csv,0.63,0.32,0.66,2
linuxsh.csv,0.32,0.41,0.25,10
migen.csv,0.54,0.33,0.3,11
moviesandbox.csv,0.56,0.4,0.46,8
mvnforum.csv,0.35,0.24,0.33,4
nebuladevice.csv,0.41,0.28,0.53,0
ontomorphtab.csv,0.8,0.32,0.66,5
opengs.csv,0.53,0.46,0.3,17
scite-ru.csv,0.94,0.41,0.85,6
tokratan.csv,0.57,0.58,0.22,18
xuggle.csv,0.68,0.44,0.43,15
