,recall,precision,pf,wins
botsnscouts.csv,0.675,0.545,0.33999999999999997,15
fbmanager.csv,0.05,0.135,0.0,4
freenet.csv,0.87,0.4,0.755,2
geogebra.csv,0.43,0.535,0.25,14
google-caja.csv,0.82,0.45,0.625,6
hibernate.csv,0.62,0.54,0.375,13
illumination.csv,0.77,0.41000000000000003,0.635,5
kindb.csv,0.515,0.47500000000000003,0.395,10
officefloor.csv,0.405,0.54,0.175,16
paintown.csv,0.78,0.43,0.71,3
poormans.csv,0.31,0.405,0.22999999999999998,9
qlc.csv,0.53,0.51,0.345,12
repositorium.csv,0.305,0.39,0.265,7
sevenupdate.csv,0.94,0.4,0.89,0
sqlpower-library.csv,0.87,0.405,0.8049999999999999,1
triplea.csv,0.7,0.47,0.41500000000000004,11
yarp0.csv,0.735,0.54,0.6,8
