,recall,precision,pf,wins
adobe-source.csv,0.5549999999999999,0.5449999999999999,0.495,11
bionote.csv,0.23,0.5349999999999999,0.2,14
buddata-ebxml-registry.csv,0.96,0.495,0.965,5
bullet.csv,0.645,0.55,0.565,13
bulmages.csv,0.065,0.435,0.02,6
bwapi.csv,0.98,0.48,0.98,2
cubefs.csv,0.41000000000000003,0.475,0.24,8
emisview.csv,0.195,0.49,0.18,7
java-gnome.csv,0.325,0.41500000000000004,0.28,1
jgameai.csv,0.195,0.44,0.25,3
megasquirtavr.csv,0.72,0.48,0.84,0
mp-rechnungs-und-kundenverwaltung.csv,0.43,0.52,0.29500000000000004,12
mptvseries.csv,0.38,0.56,0.195,16
oorexx.csv,0.435,0.5449999999999999,0.36,15
somap.csv,0.875,0.475,0.865,4
tktoolkit.csv,0.6599999999999999,0.51,0.555,9
xharbour.csv,0.765,0.53,0.66,10
