,recall,precision,pf,wins
brlcad.csv,0.2,0.65,0.2,7
delphilhlplib.csv,0.53,0.71,0.28,15
exordium.csv,0.47,0.66,0.33,9
fltk.csv,0.57,0.69,0.33,14
genoviz.csv,0.14,0.88,0.05,18
gzigzag.csv,0.18,0.73,0.1,13
irrlicht.csv,1.0,0.55,1.0,1
kmess.csv,0.17,0.55,0.21,5
moast.csv,0.37,0.5,0.38,3
mptvseries.csv,0.37,0.76,0.11,17
nativeclient.csv,0.68,0.63,0.47,8
openfrag.csv,0.73,0.68,0.51,12
phet.csv,0.37,0.29,0.58,0
qdvdauthor.csv,0.66,0.57,0.65,4
qse.csv,0.64,0.66,0.44,11
sauerbraten.csv,0.97,0.55,0.94,2
toped.csv,0.78,0.6,0.69,6
truevision.csv,0.63,0.67,0.45,10
zoolib.csv,0.52,0.76,0.29,16
