,0,1,2,3,4,5,6,7,8
bl-toolkit.csv,0.83,0.83,0.75,0.75,0.83,0.75,0.75,0.83,0.75
opengs.csv,0.11,0.5,0.4,0.23,0.5,0.4,0.3,0.5,0.4
patterntesting.csv,0.5,0.43,1.0,0.4,0.43,1.0,0.4,0.43,1.0
gzigzag.csv,0.5,0.5,0.0,0.71,0.5,0.0,0.4,0.5,0.0
fw4spl.csv,1.0,0.38,0.0,0.17,0.38,0.0,0.18,0.38,0.0
phet.csv,0.5,0.67,0.67,0.38,0.67,0.67,0.31,0.67,0.67
gnukeda.csv,0.25,0.67,0.75,1.0,0.67,0.75,1.0,0.67,0.75
jaxen.csv,0.2,0.2,1.0,0.14,0.2,1.0,0.33,0.2,1.0
unimrcp.csv,1.0,0.38,1.0,1.0,0.38,1.0,0.67,0.38,1.0
enlightenment.csv,0.79,0.67,0.76,0.69,0.67,0.76,0.69,0.67,0.76
tokratan.csv,0.0,0.0,0.0,0.07,0.0,0.0,0.08,0.0,0.0
opensim4opencog.csv,0.0,0.25,0.0,0.19,0.25,0.0,0.09,0.25,0.0
qlc.csv,0.22,0.1,0.0,0.18,0.1,0.0,0.25,0.1,0.0
lockss.csv,0.17,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
nicepress.csv,0.5,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.33
scenemonitor.csv,0.33,0.33,0.0,0.25,0.33,0.0,0.4,0.33,0.0
wxlua.csv,0.0,1.0,0.9,0.88,1.0,0.9,1.0,1.0,0.9
blue-c.csv,1.0,0.5,0.67,1.0,0.5,0.67,1.0,0.5,0.67
tcl.csv,0.71,0.62,0.67,0.33,0.62,0.67,0.33,0.62,0.67
etherboot.csv,0.14,0.17,0.2,0.0,0.17,0.2,0.0,0.17,0.2
pustefix.csv,0.38,0.25,0.0,0.33,0.25,0.0,0.33,0.25,0.0
haggle.csv,0.5,0.57,0.67,0.55,0.57,0.67,0.33,0.57,0.67
jmonkeyengine.csv,0.4,0.5,1.0,0.4,0.5,1.0,0.25,0.5,1.0
officefloor.csv,0.03,0.04,0.0,0.04,0.04,0.0,0.03,0.04,0.0
fluidium.csv,1.0,1.0,1.0,0.6,1.0,1.0,0.0,1.0,1.0
aufs.csv,0.25,0.3,0.67,0.25,0.3,0.67,0.25,0.3,0.67
cuberok.csv,0.5,0.25,0.33,0.25,0.25,0.33,0.5,0.25,0.33
vienna-add-in.csv,0.7,0.8,0.7,1.0,0.8,0.7,0.83,0.8,0.7
ivataopenportal.csv,1.0,0.69,0.78,0.59,0.69,0.78,0.59,0.69,0.78
decidr.csv,0.86,0.72,0.86,0.72,0.72,0.86,0.78,0.72,0.86
mptvseries.csv,0.33,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
planeshift.csv,0.75,0.75,0.74,0.69,0.75,0.74,0.88,0.75,0.74
phonon-vlc-mplayer.csv,0.57,0.42,0.75,0.67,0.42,0.75,0.67,0.42,0.75
jgnash.csv,0.1,0.11,0.0,0.3,0.11,0.0,0.21,0.11,0.0
nassp.csv,0.25,0.2,1.0,0.2,0.2,1.0,0.0,0.2,1.0
mediate.csv,0.5,0.4,0.5,0.43,0.4,0.5,0.6,0.4,0.5
arcallians.csv,0.57,1.0,0.75,0.5,1.0,0.75,0.5,1.0,0.75
webdriver.csv,0.57,0.25,0.5,0.67,0.25,0.5,0.4,0.25,0.5
jsr308-langtools.csv,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0
boost-sandbox.csv,0.7,0.83,0.82,0.77,0.83,0.82,0.5,0.83,0.82
mvnforum.csv,0.17,0.33,0.0,0.17,0.33,0.0,0.67,0.33,0.0
tolven.csv,0.27,0.38,0.67,0.38,0.38,0.67,0.27,0.38,0.67
grafx2.csv,1.0,1.0,1.0,,,,,,
voms.csv,0.43,0.5,0.0,0.43,0.5,0.0,0.43,0.5,0.0
onotoa.csv,0.67,0.67,0.88,0.89,0.67,0.88,0.88,0.67,0.88
jguard.csv,0.33,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
yale.csv,0.23,0.17,0.0,0.19,0.17,0.0,0.19,0.17,0.0
jmol.csv,0.75,0.75,0.77,0.73,0.75,0.77,0.75,0.75,0.77
mscore.csv,0.6,0.3,0.58,0.67,0.3,0.58,0.5,0.3,0.58
hydrogen.csv,0.6,0.38,0.0,0.4,0.38,0.0,0.2,0.38,0.0
sbml.csv,0.71,0.62,0.67,0.83,0.62,0.67,0.5,0.62,0.67
thrust.csv,0.0,0.25,0.0,0.14,0.25,0.0,0.0,0.25,0.0
yaprm.csv,0.33,0.0,0.33,0.43,0.0,0.33,0.5,0.0,0.33
continuum-ide.csv,0.5,0.6,0.0,0.6,0.6,0.0,0.5,0.6,0.0
gpac.csv,0.75,0.67,0.62,0.75,0.67,0.62,0.55,0.67,0.62
e-bio-flow.csv,0.0,0.0,0.2,0.0,0.0,0.2,0.29,0.0,0.2
jbasic.csv,0.5,0.67,0.67,0.0,0.67,0.67,0.6,0.67,0.67
aztec.csv,0.07,0.6,0.0,0.0,0.6,0.0,0.0,0.6,0.0
sylpheed-claws.csv,0.47,0.47,0.58,0.67,0.47,0.58,0.39,0.47,0.58
stuproa-cims.csv,0.25,0.42,1.0,0.33,0.42,1.0,1.0,0.42,1.0
apertium.csv,0.17,0.25,0.17,0.14,0.25,0.17,0.0,0.25,0.17
fm-classic.csv,0.12,0.12,0.0,0.14,0.12,0.0,0.14,0.12,0.0
smarttag.csv,0.75,0.5,0.0,0.67,0.5,0.0,0.5,0.5,0.0
pamguard.csv,0.75,0.6,0.5,0.5,0.6,0.5,1.0,0.6,0.5
rsyslog.csv,1.0,1.0,1.0,1.0,1.0,1.0,,,
