,recall,precision,pf,wins
checker-framework.csv,0.77,0.5,0.71,7
elvishrayrenderer.csv,0.66,0.49,0.48,12
graphmak.csv,0.53,0.46,0.38,11
jmol.csv,0.85,0.47,0.81,4
mesa3d.csv,0.41,0.5,0.3,13
minig.csv,0.67,0.46,0.79,0
moving-pictures.csv,0.43,0.63,0.26,18
ngl.csv,0.75,0.5,0.65,9
nunit.csv,0.64,0.46,0.56,6
octave.csv,0.28,0.41,0.23,5
opengs.csv,0.47,0.48,0.39,10
owlib.csv,0.67,0.59,0.43,17
prelude.csv,0.93,0.47,0.9,3
tokratan.csv,0.57,0.59,0.39,16
xfce.csv,0.68,0.48,0.57,8
xharbour.csv,0.77,0.41,0.72,1
zabbix.csv,0.64,0.5,0.45,14
zengine.csv,0.97,0.44,0.91,2
zildo.csv,0.6,0.5,0.28,15
