,recall,precision,pf,wins
checker-framework.csv,0.935,0.445,0.89,4
customsagetv.csv,0.2,0.555,0.15000000000000002,13
fluidium.csv,0.0,0.0,0.015,0
guineu.csv,0.5,0.435,0.38,10
inkscape.csv,0.765,0.44999999999999996,0.76,6
mpqc.csv,0.195,0.29500000000000004,0.275,5
nsis.csv,0.695,0.33999999999999997,0.72,1
octave.csv,0.44999999999999996,0.42,0.45,8
owfs.csv,0.69,0.405,0.725,2
owlib.csv,0.615,0.5800000000000001,0.42,14
pamguard.csv,0.585,0.485,0.355,12
prelude.csv,0.94,0.45999999999999996,0.86,7
robocode.csv,0.595,0.53,0.425,11
uwom-server.csv,0.395,0.435,0.31999999999999995,9
zengine.csv,0.965,0.42500000000000004,0.9,3
zildo.csv,0.5800000000000001,0.535,0.315,15
