,recall,precision,pf,wins
amygdala.csv,0.535,0.62,0.32499999999999996,12
ardour.csv,0.54,0.615,0.3,15
bacnet.csv,0.5800000000000001,0.61,0.37,9
cortex-vfx.csv,0.445,0.59,0.255,11
enzo.csv,0.87,0.47,0.76,2
growl-for-windows.csv,0.495,0.58,0.135,16
heekscad.csv,0.615,0.615,0.36,13
minig.csv,0.545,0.405,0.825,0
multitude.csv,0.785,0.535,0.575,3
natpad.csv,0.5800000000000001,0.62,0.39,8
open-ms.csv,0.355,0.565,0.225,5
planeshift.csv,0.915,0.495,0.835,1
rocrail.csv,0.685,0.595,0.455,6
salasaga.csv,0.5,0.6,0.30500000000000005,10
xcsoar.csv,0.66,0.61,0.375,14
xemeiah.csv,0.675,0.575,0.45,4
xmoto.csv,0.54,0.5800000000000001,0.32,7
zxing.csv,0.53,0.685,0.25,17
