,recall,precision,pf,wins
acdk.csv,0.31999999999999995,0.595,0.12,16
amygdala.csv,0.32999999999999996,0.525,0.16499999999999998,14
awemud.csv,0.46499999999999997,0.62,0.25,17
bullet.csv,0.445,0.61,0.41,11
customwars.csv,0.36,0.6699999999999999,0.18,19
dvd-create.csv,0.72,0.55,0.5449999999999999,7
gbif-indexingtoolkit.csv,0.65,0.47,0.64,1
go.csv,0.6950000000000001,0.535,0.45999999999999996,10
growl-for-windows.csv,0.155,0.325,0.02,3
gss.csv,0.76,0.585,0.59,8
kwave.csv,0.815,0.605,0.7150000000000001,6
libarchive.csv,0.76,0.62,0.5,15
linux-ntfs.csv,0.605,0.565,0.45499999999999996,9
lsb.csv,0.6799999999999999,0.575,0.505,13
mpgravity.csv,0.89,0.565,0.805,4
nativeclient.csv,0.635,0.54,0.425,12
qcad2.csv,0.555,0.62,0.25,18
qtwin.csv,0.08,0.425,0.065,5
roller.csv,0.88,0.475,0.78,2
xinity.csv,0.595,0.41000000000000003,0.74,0
