,recall,precision,pf,wins
checker-framework.csv,0.815,0.535,0.745,8
customsagetv.csv,0.305,0.5,0.16,14
fluidium.csv,0.015,0.13,0.015,6
guineu.csv,0.67,0.42,0.725,2
inkscape.csv,0.825,0.44,0.8200000000000001,3
mpqc.csv,0.14,0.195,0.22,4
nsis.csv,0.74,0.335,0.7,1
octave.csv,0.33499999999999996,0.45,0.325,11
owfs.csv,0.54,0.43,0.5700000000000001,7
owlib.csv,0.62,0.565,0.42,13
pamguard.csv,0.6,0.425,0.515,10
prelude.csv,0.91,0.46499999999999997,0.815,5
robocode.csv,0.61,0.5,0.42,12
uwom-server.csv,0.385,0.42000000000000004,0.41000000000000003,9
zengine.csv,0.975,0.42500000000000004,0.945,0
zildo.csv,0.5800000000000001,0.535,0.315,15
