,recall,precision,pf,wins
avifile.csv,0.395,0.29500000000000004,0.305,8
baadengine.csv,0.87,0.32,0.745,5
bibedt.csv,0.665,0.56,0.41500000000000004,18
cascading.csv,0.715,0.405,0.51,12
chaosrts.csv,0.49,0.325,0.365,9
exl.csv,0.6,0.33499999999999996,0.54,7
gnome-jabber.csv,0.305,0.36,0.31,10
gogoego.csv,0.485,0.43,0.275,16
httpcontentparser.csv,0.46499999999999997,0.45499999999999996,0.36,14
impala.csv,0.38,0.28500000000000003,0.325,6
jaxlib.csv,0.505,0.395,0.37,11
jgameai.csv,0.25,0.26,0.27,2
jhotdraw.csv,0.6,0.345,0.65,4
patterntesting.csv,0.95,0.33999999999999997,0.895,3
pokeglobal.csv,0.79,0.28500000000000003,0.775,1
snakeyaml.csv,0.275,0.425,0.16999999999999998,13
unflobtactical.csv,0.79,0.44499999999999995,0.5449999999999999,15
werx.csv,0.97,0.3,0.99,0
zealos.csv,0.025,0.505,0.04,17
