,recall,precision,pf,wins
adonthell.csv,0.42000000000000004,0.44499999999999995,0.37,4
autofac.csv,0.565,0.64,0.395,14
azureus.csv,0.87,0.45999999999999996,0.9,1
dsworkbench.csv,0.195,0.7,0.095,17
forester-atv.csv,0.305,0.575,0.19,11
freelords.csv,0.72,0.51,0.585,5
gabel.csv,0.33499999999999996,0.5449999999999999,0.135,13
gephex.csv,0.64,0.44,0.5449999999999999,3
google-collections.csv,1.0,0.425,1.0,0
javaprofiler.csv,0.735,0.525,0.55,7
jpaul.csv,0.45999999999999996,0.575,0.22,16
mycila.csv,0.695,0.5,0.715,2
neodatis-odb.csv,0.505,0.575,0.28,12
octet.csv,0.28,0.615,0.195,15
personalaccess.csv,0.56,0.61,0.395,10
rcp-company-uibindings.csv,0.42,0.46499999999999997,0.33,6
scenemonitor.csv,0.375,0.5549999999999999,0.22,9
servicestack.csv,0.14500000000000002,0.525,0.1,8
