,recall,precision,pf,wins
alpine.csv,0.63,0.51,0.38,11
badtrinity-zero.csv,0.6100000000000001,0.42,0.335,6
boost.csv,0.625,0.545,0.32,15
critterding.csv,0.7,0.42,0.68,3
enzo.csv,0.825,0.415,0.77,2
etics.csv,0.53,0.63,0.275,18
fmri-dmt.csv,0.615,0.36,0.74,1
genecys.csv,0.81,0.365,0.85,0
gusanos.csv,0.7250000000000001,0.47,0.425,9
kftpgrabber.csv,0.36,0.57,0.185,17
kvs.csv,0.39,0.485,0.27,8
mcore3d.csv,0.48,0.525,0.265,12
modplug.csv,0.9,0.41,0.77,4
monetdb.csv,0.415,0.545,0.22,13
ogrehg.csv,0.64,0.58,0.345,16
passwordsafe.csv,0.685,0.54,0.45499999999999996,10
projecteqemu.csv,0.53,0.605,0.235,19
quarkplayer.csv,0.26,0.41500000000000004,0.27,5
reactos-mirror.csv,0.72,0.5,0.49,7
xbplayer.csv,0.485,0.555,0.26,14
