,recall,precision,pf,wins
bwapi.csv,0.89,0.33,0.95,2
co-ode-owl-plugins.csv,0.71,0.49,0.57,15
exl.csv,0.48,0.33,0.38,5
firebreath.csv,0.6,0.4,0.38,9
irplus.csv,0.42,0.45,0.29,11
jasperreports.csv,0.49,0.29,0.63,0
javaprofiler.csv,0.83,0.41,0.54,14
konversation.csv,0.41,0.37,0.23,7
lazarus-ccr.csv,0.62,0.34,0.68,3
linuxsh.csv,0.38,0.44,0.23,13
migen.csv,0.58,0.38,0.23,16
moviesandbox.csv,0.63,0.38,0.49,6
mvnforum.csv,0.37,0.36,0.36,4
nebuladevice.csv,0.31,0.27,0.35,1
ontomorphtab.csv,0.53,0.42,0.33,12
opengs.csv,0.57,0.55,0.29,17
scite-ru.csv,0.83,0.42,0.65,8
tokratan.csv,0.56,0.5,0.19,18
xuggle.csv,0.67,0.41,0.44,10
