,recall,precision,pf,wins
aufs.csv,0.33,0.52,0.265,9
bacula.csv,0.705,0.475,0.6,7
blue-c.csv,0.835,0.54,0.635,10
enlightenment.csv,1.0,0.51,0.99,1
fltk.csv,0.755,0.565,0.45499999999999996,12
freewrl.csv,0.92,0.55,0.66,11
genecys.csv,0.79,0.385,0.88,0
genoviz.csv,0.125,0.845,0.025,17
gzigzag.csv,0.525,0.59,0.3,13
jparsec.csv,0.78,0.48,0.745,4
lportal.csv,0.12,0.685,0.02,15
ogrehg.csv,0.65,0.615,0.395,14
patterntesting.csv,0.955,0.51,0.865,5
pfaedit.csv,0.48,0.715,0.22,16
pgui.csv,0.715,0.29500000000000004,0.505,3
roller.csv,0.935,0.5249999999999999,0.855,6
sylpheed-claws.csv,0.855,0.5700000000000001,0.735,8
xbg.csv,0.15000000000000002,0.33999999999999997,0.16,2
