,recall,precision,pf,wins
agilitybook.csv,0.44,0.365,0.315,14
alpine.csv,0.7150000000000001,0.38,0.6399999999999999,6
enzo.csv,0.83,0.4,0.675,9
flylinkdc.csv,0.67,0.44499999999999995,0.54,15
fw4spl.csv,0.54,0.305,0.44,7
grisbi.csv,0.905,0.365,0.88,3
jcae.csv,0.26,0.535,0.14,19
jcl.csv,0.46,0.48,0.27,18
libarchive.csv,0.795,0.38,0.585,12
mimosa.csv,0.8400000000000001,0.36,0.675,8
n2cms.csv,0.785,0.345,0.525,13
nabu-library.csv,0.44,0.255,0.405,5
net-snmp.csv,0.605,0.28,0.645,2
ossbuild.csv,0.45,0.445,0.275,17
quickfast.csv,0.785,0.385,0.615,10
tcvp.csv,0.0,0.0,0.0,0
vdsf.csv,0.76,0.32,0.795,1
virtuoso.csv,0.905,0.41,0.895,4
xbrlapi.csv,0.165,0.275,0.065,11
yarp.csv,0.315,0.395,0.21000000000000002,16
