,recall,precision,pf,wins
biodwh.csv,0.45,0.63,0.225,9
delphilhlplib.csv,0.55,0.6499999999999999,0.32499999999999996,8
factor.csv,0.15000000000000002,0.405,0.07,6
fceugc.csv,0.54,0.575,0.435,4
fltk.csv,0.635,0.675,0.395,7
jstock.csv,0.39,0.65,0.21000000000000002,10
lportal.csv,0.04,0.6499999999999999,0.0,11
natpad.csv,0.72,0.565,0.6100000000000001,3
ogre.csv,0.615,0.33999999999999997,0.71,1
phet.csv,0.33999999999999997,0.27,0.53,0
sandiaportals.csv,0.645,0.5900000000000001,0.485,5
sumatrapdf.csv,0.885,0.565,0.765,2
