,recall,precision,pf,wins
acdk.csv,0.48,0.66,0.22,16
auber.csv,0.81,0.35,0.77,0
cortex-vfx.csv,0.53,0.43,0.34,8
empserver.csv,0.67,0.44,0.48,6
flylegacy.csv,0.72,0.4,0.7,1
galaxium.csv,0.54,0.57,0.31,13
growl-for-windows.csv,0.36,0.5,0.12,14
k3d.csv,0.33,0.4,0.2,11
libarchive.csv,0.83,0.44,0.56,5
linux-ntfs.csv,0.6,0.38,0.55,3
m-a-d-n-e-s-s.csv,0.37,0.6,0.16,15
novembre.csv,0.2,0.43,0.18,10
qtwin.csv,0.12,0.35,0.07,9
st-filteredstatistics.csv,0.87,0.37,0.72,2
tweetsharp.csv,0.4,0.31,0.37,4
unladen-swallow.csv,0.36,0.43,0.24,12
wishmaster.csv,0.33,0.41,0.27,7
