,jython.csv,jitterbit.csv,gzigzag.csv,blue-c.csv,jguard.csv,unbvision.csv,ppcboot.csv,repositorium.csv,personalaccess.csv,xbg.csv,gdis.csv,wxstudio.csv,icescrum.csv,elateportal.csv
blue-c.csv,1.0,1.0,18.0,0.0,3.0,14.0,0.0,16.0,0.0,8.0,1.0,0.0,1.0,1.0
elateportal.csv,0.0,0.0,7.0,1.0,2.0,1.0,0.0,4.0,0.0,3.0,0.0,8.0,19.0,0.0
gdis.csv,1.0,1.0,3.0,0.0,6.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,1.0
gzigzag.csv,2.0,2.0,0.0,54.0,2.0,9.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,49.0
icescrum.csv,0.0,0.0,6.0,0.0,1.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0
jguard.csv,1.0,1.0,7.0,2.0,0.0,5.0,0.0,3.0,1.0,9.0,0.0,0.0,2.0,0.0
jitterbit.csv,1.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0
jython.csv,0.0,0.0,12.0,1.0,3.0,5.0,0.0,2.0,0.0,13.0,1.0,0.0,2.0,0.0
personalaccess.csv,0.0,4.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,9.0,1.0,3.0,1.0,2.0
ppcboot.csv,0.0,1.0,17.0,2.0,4.0,2.0,0.0,29.0,0.0,1.0,0.0,0.0,1.0,1.0
repositorium.csv,0.0,0.0,1.0,11.0,2.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0
unbvision.csv,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
wxstudio.csv,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,2.0,2.0
xbg.csv,0.0,0.0,6.0,54.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
